City,Date,AQI,pct_Traffic,pct_Construction_Dust,pct_Industrial,pct_Crop_Biomass Burning,pct_Secondary_Photochemical,top_source,confidence_pct
Delhi,2020-03-16,148.0,21.5,25.8,19.9,12.2,20.6,Construction/Dust,55.6
Delhi,2020-03-17,164.0,22.5,24.0,19.3,13.0,21.1,Construction/Dust,52.0
Delhi,2020-03-18,162.0,23.4,24.1,18.7,12.6,21.2,Construction/Dust,50.9
Delhi,2020-03-19,191.0,23.2,21.1,20.2,14.5,21.0,Traffic,52.7
Delhi,2020-03-20,209.0,24.5,20.4,20.1,13.5,21.5,Traffic,53.9
Delhi,2020-03-21,205.0,23.6,21.5,20.6,13.5,20.8,Traffic,52.7
Delhi,2020-03-22,198.0,19.5,17.7,22.4,15.2,25.2,Secondary/Photochemical,53.6
Delhi,2020-03-23,127.0,18.0,21.2,22.6,11.6,26.6,Secondary/Photochemical,55.2
Delhi,2020-03-24,124.0,18.5,22.0,24.5,12.4,22.5,Industrial,52.6
Delhi,2020-03-25,92.0,17.2,27.1,23.6,10.3,21.7,Construction/Dust,54.6
Delhi,2020-03-26,93.0,16.6,22.6,27.7,12.9,20.2,Industrial,56.6
Delhi,2020-03-27,76.0,16.5,28.8,27.8,8.0,18.8,Construction/Dust,51.3
Delhi,2020-03-28,51.0,16.7,29.3,28.9,7.0,18.0,Construction/Dust,50.5
Delhi,2020-03-29,64.0,16.5,31.7,19.1,7.6,25.1,Construction/Dust,58.6
Delhi,2020-03-30,74.0,16.6,24.8,22.5,8.9,27.2,Secondary/Photochemical,53.1
Delhi,2020-03-31,81.0,16.7,25.4,21.8,8.9,27.3,Secondary/Photochemical,52.5
Delhi,2020-04-01,80.0,16.8,28.2,23.9,8.4,22.7,Construction/Dust,55.6
Delhi,2020-04-02,78.0,16.6,30.9,18.7,7.6,26.2,Construction/Dust,56.1
Delhi,2020-04-03,84.0,16.8,25.8,19.9,7.9,29.6,Secondary/Photochemical,54.9
Delhi,2020-04-04,90.0,17.2,24.8,21.4,9.9,26.7,Secondary/Photochemical,52.5
Delhi,2020-04-05,103.0,17.8,21.5,23.7,11.2,25.8,Secondary/Photochemical,52.7
Delhi,2020-04-06,134.0,17.7,21.8,22.6,12.7,25.1,Secondary/Photochemical,53.2
Delhi,2020-04-07,100.0,16.7,32.0,19.4,7.9,24.0,Construction/Dust,60.4
Delhi,2020-04-08,91.0,16.6,31.0,18.9,7.4,26.0,Construction/Dust,56.5
Delhi,2020-04-09,89.0,16.9,25.6,21.3,8.5,27.7,Secondary/Photochemical,52.7
Delhi,2020-04-10,111.0,18.4,22.6,23.7,12.3,23.0,Industrial,50.9
Delhi,2020-04-11,126.0,17.6,23.7,23.2,10.5,25.0,Secondary/Photochemical,51.7
Delhi,2020-04-12,102.0,16.7,26.9,21.4,8.6,26.4,Construction/Dust,50.6
Delhi,2020-04-13,119.0,17.6,24.2,24.6,11.9,21.7,Industrial,50.5
Delhi,2020-04-14,134.0,18.7,26.4,22.1,11.4,21.4,Construction/Dust,55.6
Delhi,2020-04-15,152.0,18.4,30.7,19.3,11.4,20.0,Construction/Dust,63.9
Delhi,2020-04-16,172.0,18.4,26.3,22.1,12.4,20.8,Construction/Dust,55.5
Delhi,2020-04-17,123.0,16.6,31.2,18.6,7.1,26.5,Construction/Dust,56.1
Delhi,2020-04-18,102.0,16.6,32.8,17.4,7.3,25.8,Construction/Dust,59.1
Delhi,2020-04-19,95.0,17.0,27.2,21.8,8.7,25.3,Construction/Dust,52.5
Delhi,2020-04-20,115.0,20.1,26.5,23.1,11.7,18.6,Construction/Dust,54.4
Delhi,2020-04-21,102.0,17.3,26.7,21.4,8.4,26.1,Construction/Dust,50.8
Delhi,2020-04-22,122.0,18.0,24.0,22.2,11.5,24.2,Secondary/Photochemical,50.3
Delhi,2020-04-23,129.0,18.4,25.2,22.4,10.8,23.2,Construction/Dust,52.6
Delhi,2020-04-24,143.0,19.1,21.9,22.7,12.3,24.0,Secondary/Photochemical,51.7
Delhi,2020-04-25,121.0,17.0,29.0,18.0,7.8,28.2,Construction/Dust,51.0
Delhi,2020-04-26,119.0,16.9,29.4,20.8,8.7,24.1,Construction/Dust,56.9
Delhi,2020-04-27,98.0,16.9,22.8,23.4,7.2,29.8,Secondary/Photochemical,58.3
Delhi,2020-04-28,105.0,17.5,20.8,23.5,9.1,29.2,Secondary/Photochemical,57.4
Delhi,2020-04-29,123.0,17.9,21.5,22.8,10.6,27.2,Secondary/Photochemical,55.7
Delhi,2020-04-30,128.0,17.2,24.0,21.5,9.9,27.4,Secondary/Photochemical,54.4
Delhi,2020-05-01,140.0,17.6,23.8,21.0,11.4,26.2,Secondary/Photochemical,53.1
Delhi,2020-05-02,127.0,16.8,29.9,17.2,7.9,28.2,Construction/Dust,52.2
Delhi,2020-05-03,110.0,16.6,30.4,17.7,7.8,27.5,Construction/Dust,53.8
Delhi,2020-05-04,92.0,16.8,28.3,18.4,7.2,29.3,Secondary/Photochemical,51.3
Delhi,2020-05-05,117.0,17.8,22.5,21.9,11.3,26.5,Secondary/Photochemical,55.2
Delhi,2020-05-06,139.0,17.8,27.3,19.0,10.9,24.9,Construction/Dust,53.1
Delhi,2020-05-07,140.0,16.8,26.2,18.1,8.1,30.8,Secondary/Photochemical,56.0
Delhi,2020-05-08,138.0,17.5,24.6,17.8,10.1,30.0,Secondary/Photochemical,57.0
Delhi,2020-05-09,142.0,17.4,24.4,17.3,10.5,30.4,Secondary/Photochemical,57.8
Delhi,2020-05-10,127.0,16.8,27.2,16.6,9.4,30.0,Secondary/Photochemical,53.6
Delhi,2020-05-11,113.0,17.1,24.4,17.8,9.4,31.3,Secondary/Photochemical,59.0
Delhi,2020-05-12,122.0,16.9,24.2,19.1,9.3,30.5,Secondary/Photochemical,58.2
Delhi,2020-05-13,132.0,18.0,24.2,19.7,12.8,25.4,Secondary/Photochemical,51.6
Delhi,2020-05-14,154.0,18.5,25.3,18.2,11.5,26.5,Secondary/Photochemical,51.6
Delhi,2020-05-15,125.0,17.9,24.5,19.4,10.2,27.9,Secondary/Photochemical,54.4
Delhi,2020-05-16,175.0,19.1,18.7,20.0,14.3,27.9,Secondary/Photochemical,60.3
Delhi,2020-05-17,202.0,20.0,18.1,21.6,14.9,25.4,Secondary/Photochemical,54.9
Delhi,2020-05-18,222.0,20.9,18.1,22.5,14.9,23.6,Secondary/Photochemical,51.4
Delhi,2020-05-19,238.0,23.2,18.0,20.5,14.7,23.6,Secondary/Photochemical,50.5
Delhi,2020-05-20,196.0,19.9,21.8,20.7,11.7,25.9,Secondary/Photochemical,55.3
Delhi,2020-05-21,149.0,19.9,25.2,19.9,9.9,25.1,Construction/Dust,50.1
Delhi,2020-05-22,199.0,23.3,19.8,21.5,13.1,22.3,Traffic,51.3
Delhi,2020-05-23,202.0,22.5,25.5,19.2,12.6,20.2,Construction/Dust,53.9
Delhi,2020-05-24,174.0,18.1,27.7,19.8,10.2,24.2,Construction/Dust,54.6
Delhi,2020-05-25,157.0,19.0,24.2,22.0,10.8,23.9,Construction/Dust,50.4
Delhi,2020-05-26,153.0,21.7,28.7,19.9,10.3,19.4,Construction/Dust,59.1
Delhi,2020-05-27,156.0,17.9,28.6,17.4,8.8,27.3,Construction/Dust,51.7
Delhi,2020-05-28,174.0,17.0,32.0,15.6,8.4,26.9,Construction/Dust,56.6
Delhi,2020-05-29,129.0,17.2,33.4,14.5,7.0,27.9,Construction/Dust,57.2
Delhi,2020-05-30,84.0,17.7,30.0,14.9,7.0,30.4,Secondary/Photochemical,50.5
Delhi,2020-05-31,80.0,18.0,28.3,15.0,6.9,31.9,Secondary/Photochemical,54.7
Delhi,2020-06-01,100.0,19.0,22.7,20.7,9.3,28.2,Secondary/Photochemical,57.2
Delhi,2020-06-02,123.0,18.8,25.1,18.5,10.1,27.5,Secondary/Photochemical,53.1
Delhi,2020-06-03,123.0,18.8,24.2,20.8,10.2,26.0,Secondary/Photochemical,52.3
Delhi,2020-06-04,144.0,21.5,22.4,22.7,12.9,20.5,Industrial,50.4
Delhi,2020-06-05,126.0,18.8,25.3,19.3,9.8,26.8,Secondary/Photochemical,52.0
Delhi,2020-06-06,102.0,17.7,28.4,16.0,8.4,29.6,Secondary/Photochemical,51.6
Delhi,2020-06-07,104.0,18.2,27.9,18.1,9.2,26.6,Construction/Dust,51.7
Delhi,2020-06-08,112.0,18.8,24.0,21.0,9.8,26.3,Secondary/Photochemical,53.0
Delhi,2020-06-09,138.0,20.3,23.9,19.2,12.2,24.4,Secondary/Photochemical,50.6
Delhi,2020-06-10,154.0,21.0,27.6,18.5,11.5,21.4,Construction/Dust,58.1
Delhi,2020-06-11,142.0,19.8,28.2,18.2,11.3,22.6,Construction/Dust,57.3
Delhi,2020-06-12,152.0,20.6,26.1,17.7,12.5,23.2,Construction/Dust,53.8
Delhi,2020-06-13,132.0,19.6,31.9,16.1,11.8,20.6,Construction/Dust,64.7
Delhi,2020-06-14,147.0,20.2,24.3,19.4,14.4,21.6,Construction/Dust,53.5
Delhi,2020-06-15,130.0,18.5,27.8,17.6,10.3,25.8,Construction/Dust,52.6
Delhi,2020-06-16,126.0,18.3,29.4,16.9,8.8,26.6,Construction/Dust,53.6
Delhi,2020-06-17,110.0,17.0,31.7,15.8,8.1,27.3,Construction/Dust,55.7
Delhi,2020-06-18,107.0,17.3,30.7,17.5,8.4,26.1,Construction/Dust,56.0
Delhi,2020-06-19,132.0,17.5,32.4,16.5,11.6,22.0,Construction/Dust,63.5
Delhi,2020-06-20,158.0,17.4,36.2,16.8,8.5,21.1,Construction/Dust,69.6
Delhi,2020-06-21,105.0,18.5,32.5,19.3,9.5,20.2,Construction/Dust,66.0
Delhi,2020-06-22,104.0,18.9,25.7,18.3,9.6,27.6,Secondary/Photochemical,52.5
Delhi,2020-06-23,85.0,18.4,35.1,21.0,7.8,17.7,Construction/Dust,68.3
Delhi,2020-06-24,71.0,18.9,34.2,22.9,8.5,15.5,Construction/Dust,64.7
Delhi,2020-06-25,86.0,21.3,31.1,21.8,10.0,15.7,Construction/Dust,62.1
Delhi,2020-06-26,104.0,20.5,32.0,20.4,12.3,14.8,Construction/Dust,65.0
Delhi,2020-06-27,112.0,18.5,42.5,16.4,9.6,13.1,Construction/Dust,81.2
Delhi,2020-06-28,196.0,18.9,38.9,16.0,13.2,12.9,Construction/Dust,76.0
Delhi,2020-06-29,233.0,18.3,38.5,17.9,10.3,15.1,Construction/Dust,76.3
Delhi,2020-06-30,114.0,17.8,32.0,17.0,9.7,23.5,Construction/Dust,61.0
Delhi,2020-07-01,101.0,19.4,32.4,18.3,12.6,17.2,Construction/Dust,66.9
Mumbai,2018-05-08,82.0,27.4,16.8,20.9,12.3,22.6,Traffic,56.2
Mumbai,2018-05-09,84.0,26.3,20.1,19.4,12.2,22.0,Traffic,55.6
Mumbai,2018-05-10,77.0,24.9,18.2,20.9,13.6,22.4,Traffic,53.2
Mumbai,2018-05-11,73.0,24.8,18.2,21.7,13.6,21.8,Traffic,53.9
Mumbai,2018-05-12,86.0,23.5,17.7,22.1,15.4,21.3,Traffic,51.8
Mumbai,2018-05-13,90.0,25.8,18.9,19.7,13.5,22.1,Traffic,54.8
Mumbai,2018-05-14,70.0,24.7,12.9,23.7,14.6,24.1,Traffic,50.8
Mumbai,2018-05-15,64.0,23.6,22.0,21.3,10.6,22.6,Traffic,51.3
Mumbai,2018-05-16,64.0,25.1,16.4,23.2,12.9,22.5,Traffic,52.5
Mumbai,2018-05-17,66.0,23.7,18.7,18.9,14.7,23.9,Secondary/Photochemical,50.3
Mumbai,2018-05-18,85.0,25.4,18.1,20.0,13.8,22.7,Traffic,53.5
Mumbai,2018-05-19,83.0,24.3,20.8,20.8,13.3,20.8,Traffic,54.6
Mumbai,2018-05-20,90.0,23.6,21.6,19.8,12.2,22.8,Traffic,51.0
Mumbai,2018-05-21,76.0,22.9,22.4,20.5,11.7,22.5,Traffic,50.5
Mumbai,2018-05-22,90.0,24.1,21.9,19.4,12.3,22.4,Traffic,52.2
Mumbai,2018-05-23,81.0,22.1,21.0,20.0,13.1,23.9,Secondary/Photochemical,52.3
Mumbai,2018-05-24,92.0,21.9,21.8,19.3,13.0,24.2,Secondary/Photochemical,53.0
Mumbai,2018-05-25,75.0,21.8,21.7,20.7,10.6,25.2,Secondary/Photochemical,54.4
Mumbai,2018-05-26,51.0,21.6,20.9,20.6,12.0,24.9,Secondary/Photochemical,54.3
Mumbai,2018-06-18,125.0,26.2,18.8,24.8,8.0,22.1,Traffic,51.8
Mumbai,2018-06-19,88.0,27.3,17.1,21.6,11.2,22.9,Traffic,55.7
Mumbai,2018-06-20,82.0,23.5,21.4,19.1,13.9,22.1,Traffic,51.8
Mumbai,2018-06-21,71.0,20.9,21.9,19.4,14.0,23.8,Secondary/Photochemical,52.5
Mumbai,2018-06-22,75.0,20.8,23.1,19.8,12.0,24.3,Secondary/Photochemical,51.6
Mumbai,2018-06-23,89.0,25.4,20.8,20.5,11.6,21.8,Traffic,54.7
Mumbai,2018-06-24,91.0,25.0,23.6,20.4,7.7,23.2,Traffic,51.8
Mumbai,2018-06-25,77.0,21.0,24.4,19.8,9.4,25.4,Secondary/Photochemical,51.3
Mumbai,2018-06-26,68.0,21.0,21.5,20.9,14.2,22.5,Secondary/Photochemical,51.3
Mumbai,2018-06-27,72.0,22.5,23.0,20.2,12.3,21.9,Construction/Dust,50.6
Mumbai,2018-06-28,80.0,27.3,18.1,20.6,12.9,21.2,Traffic,57.9
Mumbai,2018-06-29,109.0,26.4,21.1,19.7,11.8,21.1,Traffic,56.9
Mumbai,2018-06-30,78.0,25.3,23.9,18.9,11.4,20.4,Traffic,51.8
Mumbai,2018-07-01,88.0,26.4,23.7,21.6,9.5,18.9,Traffic,53.5
Mumbai,2018-07-02,77.0,26.7,23.4,20.3,10.1,19.4,Traffic,54.3
Mumbai,2018-07-03,89.0,26.7,21.5,19.8,12.4,19.7,Traffic,56.8
Mumbai,2018-07-04,75.0,22.9,23.8,20.2,10.9,22.2,Construction/Dust,51.2
Mumbai,2018-07-05,68.0,22.6,28.1,18.1,10.2,21.0,Construction/Dust,57.2
Mumbai,2018-07-06,72.0,23.1,28.2,17.5,10.5,20.6,Construction/Dust,56.6
Mumbai,2018-07-07,73.0,25.5,26.7,17.4,9.3,21.2,Construction/Dust,51.6
Mumbai,2018-07-08,74.0,28.5,25.4,16.6,9.1,20.5,Traffic,54.0
Mumbai,2018-07-11,67.0,23.1,24.8,18.7,12.7,20.8,Construction/Dust,52.2
Mumbai,2018-07-12,68.0,23.5,28.0,17.0,11.4,20.1,Construction/Dust,55.8
Mumbai,2018-07-13,72.0,24.2,29.0,15.5,10.8,20.5,Construction/Dust,56.2
Mumbai,2018-07-14,84.0,23.4,27.6,15.4,13.4,20.2,Construction/Dust,55.5
Mumbai,2018-07-15,60.0,23.0,28.6,15.7,9.9,22.9,Construction/Dust,57.3
Mumbai,2018-07-16,69.0,23.4,28.0,15.4,11.3,21.8,Construction/Dust,56.0
Mumbai,2018-07-17,80.0,23.7,26.7,16.4,11.8,21.4,Construction/Dust,53.9
Mumbai,2018-07-18,70.0,25.9,17.5,17.6,16.8,22.1,Traffic,54.9
Mumbai,2018-07-19,82.0,26.3,11.1,14.9,24.3,23.4,Traffic,52.6
Mumbai,2018-07-20,70.0,24.5,26.3,15.9,12.0,21.2,Construction/Dust,52.3
Mumbai,2018-07-21,66.0,23.0,27.2,17.0,11.0,21.9,Construction/Dust,55.5
Mumbai,2018-07-22,62.0,23.4,26.5,17.3,11.8,21.0,Construction/Dust,54.0
Mumbai,2018-07-23,63.0,23.7,27.1,16.8,10.8,21.6,Construction/Dust,54.4
Mumbai,2018-07-24,61.0,24.2,25.3,19.7,12.0,18.7,Construction/Dust,51.4
Mumbai,2018-07-25,61.0,23.5,23.8,19.5,12.8,20.3,Construction/Dust,50.4
Mumbai,2018-07-26,60.0,23.1,26.7,18.6,12.0,19.6,Construction/Dust,54.7
Mumbai,2018-07-27,63.0,23.0,27.9,18.5,10.2,20.4,Construction/Dust,56.4
Mumbai,2018-07-28,62.0,23.1,26.5,19.4,10.8,20.2,Construction/Dust,54.4
Mumbai,2018-07-29,62.0,22.8,26.6,20.7,10.2,19.7,Construction/Dust,54.9
Mumbai,2018-07-30,64.0,23.5,23.9,19.5,12.6,20.5,Construction/Dust,50.5
Mumbai,2018-07-31,44.0,25.4,27.4,13.0,12.9,21.4,Construction/Dust,52.6
Mumbai,2018-08-01,64.0,24.1,29.8,14.0,11.3,20.8,Construction/Dust,57.4
Mumbai,2018-08-02,84.0,26.1,22.3,20.2,10.2,21.2,Traffic,54.9
Mumbai,2018-08-03,75.0,29.5,17.3,23.7,12.3,17.3,Traffic,57.5
Mumbai,2018-08-04,65.0,25.6,28.8,15.3,7.8,22.5,Construction/Dust,54.2
Mumbai,2018-08-05,64.0,25.0,27.2,19.7,7.3,20.9,Construction/Dust,52.9
Mumbai,2018-08-06,66.0,24.1,26.9,18.5,8.4,22.1,Construction/Dust,53.6
Mumbai,2018-08-07,66.0,26.1,28.8,12.6,9.7,22.8,Construction/Dust,53.5
Mumbai,2018-08-08,67.0,25.7,28.4,13.5,10.3,22.1,Construction/Dust,53.5
Mumbai,2018-08-09,67.0,27.4,25.2,16.5,8.4,22.5,Traffic,52.9
Mumbai,2018-08-10,69.0,25.6,26.1,14.5,9.4,24.4,Construction/Dust,50.6
Mumbai,2018-08-11,67.0,26.1,23.6,15.5,8.7,26.1,Traffic,50.0
Mumbai,2018-08-12,67.0,25.0,26.8,16.4,7.5,24.4,Construction/Dust,52.3
Mumbai,2018-08-13,68.0,25.1,25.1,12.8,10.1,26.8,Secondary/Photochemical,52.2
Mumbai,2018-08-14,107.0,23.3,11.0,16.6,23.4,25.6,Secondary/Photochemical,52.9
Mumbai,2018-08-15,93.0,23.3,20.2,17.4,14.9,24.2,Secondary/Photochemical,51.2
Mumbai,2018-08-16,90.0,23.8,21.3,15.1,15.4,24.4,Secondary/Photochemical,50.8
Mumbai,2018-08-17,83.0,23.8,20.2,15.6,15.1,25.2,Secondary/Photochemical,51.8
Mumbai,2018-08-18,74.0,24.0,19.1,17.8,14.7,24.4,Secondary/Photochemical,50.5
Mumbai,2018-08-19,76.0,22.6,22.7,15.4,14.3,25.0,Secondary/Photochemical,53.0
Mumbai,2018-08-20,81.0,23.7,18.6,16.6,16.6,24.4,Secondary/Photochemical,50.9
Mumbai,2018-08-21,95.0,24.3,14.1,18.2,17.0,26.4,Secondary/Photochemical,52.7
Mumbai,2018-08-22,64.0,23.7,15.2,19.3,15.5,26.4,Secondary/Photochemical,53.5
Mumbai,2018-08-23,65.0,24.4,16.8,18.9,14.4,25.4,Secondary/Photochemical,51.3
Mumbai,2018-08-24,65.0,25.6,18.2,16.4,13.2,26.6,Secondary/Photochemical,51.3
Mumbai,2018-08-25,70.0,26.5,13.7,18.5,15.0,26.2,Traffic,50.4
Mumbai,2018-08-26,72.0,26.3,14.0,18.3,14.5,26.9,Secondary/Photochemical,50.8
Mumbai,2018-08-27,77.0,27.3,15.0,17.3,14.9,25.5,Traffic,52.3
Mumbai,2018-08-28,100.0,28.7,15.2,12.3,16.5,27.3,Traffic,51.8
Mumbai,2018-08-29,77.0,29.6,16.0,10.1,17.3,27.1,Traffic,53.2
Mumbai,2018-08-30,71.0,27.8,15.9,14.5,15.8,26.1,Traffic,52.2
Mumbai,2018-08-31,70.0,27.5,15.2,15.2,15.6,26.5,Traffic,51.3
Mumbai,2018-09-01,71.0,26.6,15.5,17.3,15.7,24.9,Traffic,52.2
Mumbai,2018-09-02,70.0,26.9,14.6,17.0,15.1,26.5,Traffic,50.5
Mumbai,2018-09-03,69.0,25.7,13.5,19.0,15.5,26.3,Secondary/Photochemical,50.8
Mumbai,2018-09-04,70.0,25.4,14.6,19.2,15.1,25.7,Secondary/Photochemical,50.4
Mumbai,2018-09-05,68.0,25.5,15.5,18.4,14.5,26.1,Secondary/Photochemical,50.8
Mumbai,2018-09-06,60.0,24.7,15.1,18.3,15.9,26.1,Secondary/Photochemical,51.8
Mumbai,2018-09-07,65.0,25.0,15.4,19.2,16.1,24.4,Traffic,50.8
Mumbai,2018-09-08,67.0,24.8,15.1,19.3,15.8,25.0,Secondary/Photochemical,50.3
Mumbai,2018-09-09,70.0,25.3,17.2,19.1,14.6,23.8,Traffic,52.0
Mumbai,2018-09-10,84.0,27.4,19.4,17.7,15.0,20.6,Traffic,58.8
Mumbai,2018-09-11,106.0,27.9,17.4,18.8,16.6,19.4,Traffic,61.0
Mumbai,2018-09-12,89.0,28.2,16.6,18.0,16.0,21.1,Traffic,59.2
Mumbai,2018-09-13,82.0,27.0,16.2,21.8,14.1,20.8,Traffic,56.8
Mumbai,2018-09-14,89.0,27.5,15.4,21.2,15.1,20.7,Traffic,58.2
Mumbai,2018-09-15,102.0,27.7,18.6,19.3,13.6,20.8,Traffic,59.0
Mumbai,2018-09-16,103.0,27.5,18.1,18.5,14.4,21.4,Traffic,57.9
Mumbai,2018-09-17,93.0,26.8,21.0,17.3,13.5,21.4,Traffic,57.0
Mumbai,2018-09-18,93.0,27.7,20.0,14.2,15.9,22.2,Traffic,57.2
Mumbai,2018-09-19,78.0,28.2,21.5,14.2,13.4,22.6,Traffic,57.3
Mumbai,2018-09-20,100.0,27.0,21.2,15.1,14.3,22.4,Traffic,56.0
Mumbai,2018-09-21,113.0,28.0,15.9,16.7,16.0,23.4,Traffic,56.0
Mumbai,2018-09-22,80.0,25.4,12.3,19.8,16.4,26.2,Secondary/Photochemical,51.0
Mumbai,2018-09-23,82.0,26.9,11.9,20.0,16.4,24.9,Traffic,52.6
Mumbai,2018-09-24,104.0,27.0,13.2,18.2,16.3,25.3,Traffic,52.2
Mumbai,2018-09-25,92.0,27.6,14.3,18.1,16.8,23.2,Traffic,55.7
Mumbai,2018-09-26,91.0,28.1,13.5,18.6,16.3,23.5,Traffic,56.0
Mumbai,2018-09-27,90.0,28.4,12.8,17.0,16.4,25.5,Traffic,53.8
Mumbai,2018-09-28,108.0,28.5,14.3,17.1,15.9,24.2,Traffic,55.6
Mumbai,2018-09-29,106.0,27.9,14.9,17.8,15.7,23.7,Traffic,55.5
Mumbai,2018-09-30,122.0,27.2,14.7,18.4,16.1,23.6,Traffic,54.7
Mumbai,2018-10-01,128.0,28.0,15.4,17.4,16.0,23.2,Traffic,56.2
Mumbai,2018-10-02,111.0,28.5,14.0,17.0,16.3,24.1,Traffic,55.7
Mumbai,2018-10-03,122.0,27.8,14.2,16.9,16.3,24.7,Traffic,54.0
Mumbai,2018-10-04,110.0,28.0,13.7,18.6,15.9,23.8,Traffic,55.5
Mumbai,2018-10-05,106.0,28.4,14.7,17.8,16.0,23.1,Traffic,56.9
Mumbai,2018-10-06,117.0,28.1,15.0,17.9,16.3,22.7,Traffic,57.0
Mumbai,2018-10-07,112.0,27.2,12.9,19.5,16.5,23.8,Traffic,54.4
Mumbai,2018-10-08,109.0,27.0,13.0,19.1,15.9,25.0,Traffic,52.6
Mumbai,2018-10-09,103.0,26.2,13.3,19.1,15.9,25.4,Traffic,51.0
Mumbai,2018-10-10,104.0,26.6,13.9,18.6,15.8,25.1,Traffic,52.0
Mumbai,2018-10-11,100.0,25.3,15.4,18.0,15.3,26.0,Secondary/Photochemical,50.9
Mumbai,2018-10-12,105.0,26.9,15.4,17.5,15.4,24.8,Traffic,52.7
Mumbai,2018-10-13,136.0,26.1,16.9,16.9,15.8,24.2,Traffic,52.5
Mumbai,2018-10-14,149.0,26.5,18.7,17.3,14.9,22.6,Traffic,55.1
Mumbai,2018-10-15,135.0,26.9,17.2,17.9,15.1,22.9,Traffic,55.2
Mumbai,2018-10-16,142.0,27.0,16.4,17.9,15.8,22.9,Traffic,55.3
Mumbai,2018-10-17,130.0,27.2,16.2,17.7,15.3,23.6,Traffic,54.7
Mumbai,2018-10-18,132.0,26.5,16.1,18.8,13.8,24.7,Traffic,52.3
Mumbai,2018-10-19,150.0,24.5,15.8,19.8,15.4,24.5,Traffic,50.0
Mumbai,2018-10-24,123.0,26.7,19.5,19.5,15.8,18.5,Traffic,59.4
Mumbai,2018-10-25,146.0,26.7,18.4,19.5,16.7,18.6,Traffic,59.4
Mumbai,2018-10-26,118.0,27.0,18.0,19.8,16.4,18.9,Traffic,59.4
Mumbai,2018-10-27,136.0,26.9,18.3,19.3,16.6,18.9,Traffic,59.9
Mumbai,2018-10-28,144.0,26.9,18.3,19.3,16.6,18.9,Traffic,59.9
Mumbai,2018-10-30,110.0,28.3,17.7,18.4,15.2,20.4,Traffic,60.3
Mumbai,2018-10-31,106.0,28.8,15.7,17.8,15.8,21.9,Traffic,59.0
Mumbai,2018-11-01,141.0,28.9,16.1,17.1,16.0,21.9,Traffic,59.1
Mumbai,2018-11-02,138.0,28.4,16.6,17.8,15.0,22.2,Traffic,58.1
Mumbai,2018-11-03,132.0,29.6,14.9,16.7,15.8,23.0,Traffic,58.6
Mumbai,2018-11-04,100.0,28.2,12.9,16.5,16.3,26.1,Traffic,52.7
Mumbai,2018-11-05,102.0,28.5,12.3,19.9,15.6,23.6,Traffic,56.4
Mumbai,2018-11-06,112.0,27.4,13.5,20.0,16.7,22.4,Traffic,56.5
Mumbai,2018-11-07,184.0,28.2,14.1,20.0,17.0,20.7,Traffic,59.8
Mumbai,2018-11-08,299.0,27.8,12.6,19.6,18.0,22.0,Traffic,57.5
Mumbai,2018-11-09,195.0,27.5,13.6,19.6,17.7,21.6,Traffic,57.7
Mumbai,2018-11-10,307.0,27.0,12.9,19.3,17.8,23.1,Traffic,55.1
Mumbai,2018-11-11,179.0,27.4,14.0,19.1,16.0,23.4,Traffic,55.2
Mumbai,2018-11-12,146.0,27.3,14.9,19.1,15.6,23.1,Traffic,55.5
Mumbai,2018-11-13,123.0,26.5,14.8,19.2,15.5,24.0,Traffic,53.2
Mumbai,2018-11-14,132.0,27.1,15.5,19.3,14.8,23.2,Traffic,55.1
Mumbai,2018-11-15,122.0,27.6,14.9,18.9,15.1,23.6,Traffic,55.2
Mumbai,2018-11-16,147.0,28.0,15.0,18.3,15.4,23.3,Traffic,56.1
Mumbai,2018-11-17,150.0,27.9,15.1,18.0,15.8,23.2,Traffic,56.1
Mumbai,2018-11-18,153.0,27.5,14.8,17.3,16.3,24.1,Traffic,54.4
Mumbai,2018-11-19,145.0,27.5,14.8,17.3,16.3,24.1,Traffic,54.4
Mumbai,2018-11-24,125.0,27.4,16.3,18.3,15.0,23.1,Traffic,55.6
Mumbai,2018-11-25,145.0,26.8,17.6,17.8,14.9,22.9,Traffic,55.1
Mumbai,2018-11-26,169.0,27.0,15.9,18.1,15.9,23.1,Traffic,55.1
Mumbai,2018-11-27,143.0,28.1,15.8,17.2,16.1,22.8,Traffic,56.9
Mumbai,2018-11-28,149.0,28.0,17.4,15.2,15.8,23.7,Traffic,55.6
Mumbai,2018-11-29,146.0,27.5,17.4,15.8,15.6,23.7,Traffic,54.9
Mumbai,2018-11-30,158.0,27.1,16.9,16.6,15.7,23.7,Traffic,54.4
Mumbai,2018-12-01,154.0,27.3,17.2,16.5,15.9,23.2,Traffic,55.3
Mumbai,2018-12-02,172.0,26.5,17.5,16.6,15.9,23.6,Traffic,53.8
Mumbai,2018-12-03,174.0,27.0,15.7,16.3,17.0,24.0,Traffic,53.9
Mumbai,2018-12-04,168.0,28.0,16.1,15.7,16.5,23.7,Traffic,55.6
Mumbai,2018-12-05,163.0,28.0,15.4,15.9,16.7,23.9,Traffic,55.3
Mumbai,2018-12-06,176.0,29.0,14.2,15.7,17.7,23.4,Traffic,57.3
Mumbai,2018-12-07,140.0,27.5,16.9,17.7,15.9,21.9,Traffic,57.3
